"2022","Ford","Mustang","EcoBoost","$28,865"
"2022","Ford","Mustang","EcoBoost Premium","$33,890"
"2022","Ford","Mustang","GT","$39,440"
"2022","Ford","Mustang","GT Premium","$44,460"
"2022","Ford","Mustang","Mach 1","$56,665"
"2022","Ford","Mustang","Shelby GT500","$78,215"
"2022","Ford","Mustang Mach-E","Select","$44,995"
"2022","Ford","Mustang Mach-E","California Route 1","$53,875"
"2022","Ford","Mustang Mach-E","Premium","$50,200"
"2022","Ford","Mustang Mach-E","GT","$63,095"
"2022","Ford","Ranger","XL","$27,475"
"2022","Ford","Ranger","XLT","$31,525"
"2022","Ford","Ranger","Lariat","$35,565"
"2022","Ford","Super Duty F-250","XL","$41,240"
"2022","Ford","Super Duty F-250","XLT","$46,265"
"2022","Ford","Super Duty F-250","LARIAT","$54,650"
"2022","Ford","Super Duty F-250","King Ranch","$69,640"
"2022","Ford","Super Duty F-250","Platinum","$72,955"
"2022","Ford","Super Duty F-250","Limited","$91,675"
"2022","Ford","Super Duty F-350","XL","$42,755"
"2022","Ford","Super Duty F-350","XLT","$47,790"
"2022","Ford","Super Duty F-350","LARIAT","$56,175"
"2022","Ford","Super Duty F-350","King Ranch","$71,160"
"2022","Ford","Super Duty F-350","Platinum","$74,475"
"2022","Ford","Super Duty F-350","Limited","$92,850"
"2022","Ford","Super Duty F-450","XL","$57,420"
"2022","Ford","Super Duty F-450","XLT","$63,440"
"2022","Ford","Super Duty F-450","LARIAT","$74,705"
"2022","Ford","Super Duty F-450","King Ranch","$86,380"
"2022","Ford","Super Duty F-450","Platinum","$90,250"
"2022","Ford","Super Duty F-450","Limited","$98,610"
"2022","Ford","Transit Cargo Van","T-150","$41,665"
"2022","Ford","Transit Cargo Van","T-250","$42,615"
"2022","Ford","Transit Cargo Van","T-350","$43,865"
"2022","Ford","Transit Connect Van","XL","$30,760"
"2022","Ford","Transit Connect Van","XLT","$32,935"
"2022","Ford","Transit Connect Wagon","XL","$33,255"
"2022","Ford","Transit Connect Wagon","XLT","$35,370"
"2022","Ford","Transit Connect Wagon","Titanium","$37,455"
"2022","Ford","Transit Crew Van","T-150","$44,030"
"2022","Ford","Transit Crew Van","T-250","$44,975"
"2022","Ford","Transit Crew Van","T-350","$46,230"
"2022","Ford","Transit Crew Van","T-350 HD","$52,285"
"2022","Ford","Transit Passenger Wagon","T-150 XL","$48,340"
"2022","Ford","Transit Passenger Wagon","T-350 XL","$48,340"
"2022","Ford","Transit Passenger Wagon","T-350 HD XL","$51,980"
"2022","Ford","Transit Passenger Wagon","T-150 XLT","$50,850"
"2022","Ford","Transit Passenger Wagon","T-350 XLT","$50,850"
"2022","Ford","Transit Passenger Wagon","T-350 HD XLT","$54,475"
"2023","Genesis","Electrified G80","Electrified G80","$80,920"
"2022","Genesis","G70","2.0T","$38,870"
"2022","Genesis","G70","3.3T","$43,445"
"2022","Genesis","G70","3.3T Launch Edition","$53,845"
"2023","Genesis","G70","2.0T","$40,245"
"2023","Genesis","G70","3.3T","$45,745"
"2022","Genesis","G80","2.5T","$53,745"
"2022","Genesis","G80","3.5T Sport","$70,895"
"2023","Genesis","G80","2.5T","$50,595"
"2023","Genesis","G80","3.5T Sport","$66,345"
"2022","Genesis","G90","3.3T Premium","$76,045"
"2022","Genesis","G90","5.0L Ultimate","$79,795"
"2023","Genesis","G90","3.5T","$89,495"
"2023","Genesis","G90","3.5T E-Supercharger","$99,795"
"2023","Genesis","GV60","Advanced","$59,985"
"2023","Genesis","GV60","Performance","$68,985"
"2023","Genesis","GV70","2.5T","$43,995"
"2023","Genesis","GV70","3.5T Sport","$56,095"
"2023","Genesis","GV80","Standard","$56,645"
"2023","Genesis","GV80","Advanced +","$71,695"
"2022","GMC","Acadia","SLE","$36,195"
"2022","GMC","Acadia","SLT","$40,495"
"2022","GMC","Acadia","AT4","$42,795"
"2022","GMC","Acadia","Denali","$47,995"
"2023","GMC","Acadia","SLE","$38,195"
"2023","GMC","Acadia","SLT","$42,495"
"2023","GMC","Acadia","AT4","$44,795"
"2023","GMC","Acadia","Denali","$49,995"
"2022","GMC","Canyon","Elevation Standard","$28,595"
"2022","GMC","Canyon","Elevation","$32,095"
"2022","GMC","Canyon","AT4","$40,195"
"2022","GMC","Canyon","Denali","$42,995"
"2022","GMC","HUMMER EV","Edition 1","$110,295"
"2022","GMC","Savana Cargo Van","Base","$34,695"
"2022","GMC","Savana Passenger","LS","$38,895"
"2022","GMC","Savana Passenger","LT","$40,995"
"2022","GMC","Sierra 1500","Pro","$37,195"
"2022","GMC","Sierra 1500","SLE","$48,455"
"2022","GMC","Sierra 1500","Elevation","$50,095"
"2022","GMC","Sierra 1500","SLT","$53,995"
"2022","GMC","Sierra 1500","AT4","$64,295"
"2022","GMC","Sierra 1500","AT4X","$78,295"
"2022","GMC","Sierra 1500","Denali","$64,595"
"2022","GMC","Sierra 1500","Denali Ultimate","$83,695"
"2022","GMC","Sierra 1500 Limited","Pro","$32,995"
"2022","GMC","Sierra 1500 Limited","SLE","$44,195"
"2022","GMC","Sierra 1500 Limited","Elevation","$45,895"
"2022","GMC","Sierra 1500 Limited","SLT","$50,295"
"2022","GMC","Sierra 1500 Limited","AT4","$58,595"
"2022","GMC","Sierra 1500 Limited","Denali","$58,595"
"2022","GMC","Sierra 2500HD","Pro","$41,995"
"2022","GMC","Sierra 2500HD","SLE","$47,295"
"2022","GMC","Sierra 2500HD","SLT","$56,895"
"2022","GMC","Sierra 2500HD","AT4","$64,895"
"2022","GMC","Sierra 2500HD","Denali","$71,395"
"2023","GMC","Sierra 2500HD","Pro","$42,995"
"2023","GMC","Sierra 2500HD","SLE","$49,795"
"2023","GMC","Sierra 2500HD","SLT","$59,395"
"2023","GMC","Sierra 2500HD","AT4","$67,395"
"2023","GMC","Sierra 2500HD","Denali","$73,895"
"2022","GMC","Sierra 3500HD","Pro","$43,195"
"2022","GMC","Sierra 3500HD","SLE","$48,495"
"2022","GMC","Sierra 3500HD","SLT","$59,895"
"2022","GMC","Sierra 3500HD","AT4","$66,095"
"2022","GMC","Sierra 3500HD","Denali","$72,595"
"2023","GMC","Sierra 3500HD","Pro","$44,195"
"2023","GMC","Sierra 3500HD","SLE","$50,995"
"2023","GMC","Sierra 3500HD","SLT","$62,395"
"2023","GMC","Sierra 3500HD","AT4","$68,595"
"2023","GMC","Sierra 3500HD","Denali","$75,095"
"2022","GMC","Terrain","SLE","$29,795"
"2022","GMC","Terrain","SLT","$33,795"
"2022","GMC","Terrain","AT4","$35,895"
"2022","GMC","Terrain","Denali","$38,495"
"2022","GMC","Yukon","SLE","$55,795"
"2022","GMC","Yukon","SLT","$62,495"
"2022","GMC","Yukon","AT4","$70,295"
"2022","GMC","Yukon","Denali","$73,895"
"2023","GMC","Yukon","SLE","$59,195"
"2023","GMC","Yukon","SLT","$65,895"
"2023","GMC","Yukon","AT4","$72,500"
"2023","GMC","Yukon","Denali","$76,100"
"2023","GMC","Yukon","Denali Ultimate","$96,350"
"2022","Honda","Accord","LX","$27,615"
"2022","Honda","Accord","Sport","$30,075"
"2022","Honda","Accord","Sport SE","$31,565"
"2022","Honda","Accord","EX-L","$33,935"
"2022","Honda","Accord","Touring","$39,545"
"2022","Honda","Accord","Hybrid","$28,815"
"2022","Honda","Accord","Hybrid Sport","$32,165"
"2022","Honda","Accord","Hybrid EX-L","$35,135"
"2022","Honda","Accord","Hybrid Touring","$38,685"
"2022","Honda","Civic","LX","$23,645"
"2022","Honda","Civic","Sport","$25,045"
"2022","Honda","Civic","EX","$26,645"
"2022","Honda","Civic","EX-L","$28,345"
"2022","Honda","Civic","Si","$28,595"
"2022","Honda","Civic","Touring","$30,245"
"2022","Honda","Civic","Sport Touring","$31,145"
"2022","Honda","CR-V","LX","$28,045"
"2022","Honda","CR-V","Special Edition","$29,245"
"2022","Honda","CR-V","EX","$30,555"
"2022","Honda","CR-V","Hybrid EX","$33,255"
"2022","Honda","CR-V","EX-L","$33,145"
"2022","Honda","CR-V","Hybrid EX-L","$35,845"
"2022","Honda","CR-V","Touring","$37,845"
"2022","Honda","CR-V","Hybrid Touring","$39,045"
"2023","Honda","HR-V","LX","$24,895"
"2023","Honda","HR-V","Sport","$26,895"
"2023","Honda","HR-V","EX-L","$28,695"
"2022","Honda","Insight","EX","$26,855"
"2022","Honda","Insight","Touring","$30,885"
"2023","Honda","Odyssey","EX","$38,635"
"2023","Honda","Odyssey","EX-L","$41,705"
"2023","Honda","Odyssey","Sport","$42,505"
"2023","Honda","Odyssey","Touring","$45,745"
"2023","Honda","Odyssey","Elite","$50,765"
"2022","Honda","Passport","EX-L","$39,665"
"2022","Honda","Passport","TrailSport","$44,265"
"2022","Honda","Passport","Elite","$47,225"
"2022","Honda","Pilot","Sport","$39,375"
"2022","Honda","Pilot","EX-L","$41,605"
"2022","Honda","Pilot","Special Edition","$42,205"
"2022","Honda","Pilot","TrailSport","$46,105"
"2022","Honda","Pilot","Touring","$46,165"
"2022","Honda","Pilot","Elite","$51,665"
"2022","Honda","Pilot","Black Edition","$53,165"
"2022","Honda","Ridgeline","Sport","$39,435"
"2022","Honda","Ridgeline","RTL","$42,415"
"2022","Honda","Ridgeline","RTL-E","$45,365"
"2022","Honda","Ridgeline","Black Edition","$46,865"
"2023","Honda","Ridgeline","Sport","$40,095"
"2023","Honda","Ridgeline","RTL","$43,075"
"2023","Honda","Ridgeline","RTL-E","$46,025"
"2023","Honda","Ridgeline","Black Edition","$47,525"
"2022","Hyundai","Accent","SE","$17,740"
"2022","Hyundai","Accent","SEL","$18,995"
"2022","Hyundai","Accent","Limited","$20,695"
"2022","Hyundai","Elantra","SE","$21,295"
"2022","Hyundai","Elantra","Hybrid Blue","$25,195"
"2022","Hyundai","Elantra","SEL","$22,545"
"2022","Hyundai","Elantra","N Line","$25,445"
"2022","Hyundai","Elantra","Limited","$27,045"
"2022","Hyundai","Elantra","Hybrid Limited","$29,695"
"2022","Hyundai","Elantra","N","$33,245"
"2023","Hyundai","Elantra","SE","$21,595"
"2023","Hyundai","Elantra","Hybrid Blue","$25,495"
"2023","Hyundai","Elantra","SEL","$22,845"
"2023","Hyundai","Elantra","N Line","$28,145"
"2023","Hyundai","Elantra","Limited","$27,445"
"2023","Hyundai","Elantra","Hybrid Limited","$30,095"
"2022","Hyundai","Ioniq","Hybrid Blue","$24,695"
"2022","Hyundai","Ioniq","Hybrid SE","$26,645"
"2022","Hyundai","Ioniq","Hybrid SEL","$29,895"
"2022","Hyundai","Ioniq","Hybrid Limited","$32,695"
"2022","Hyundai","Ioniq","Plug-In Hybrid SE","$27,895"
"2022","Hyundai","Ioniq","Plug-In Hybrid SEL","$30,895"
"2022","Hyundai","Ioniq","Plug-In Hybrid Limited","$34,345"
"2022","Hyundai","IONIQ 5","SE Standard Range","$41,245"
"2022","Hyundai","IONIQ 5","SE","$45,295"
"2022","Hyundai","IONIQ 5","SEL","$47,545"
"2022","Hyundai","IONIQ 5","Limited","$52,395"
"2022","Hyundai","Kona","SE","$22,595"
"2022","Hyundai","Kona","SEL","$24,395"
"2022","Hyundai","Kona","N Line","$27,145"
"2022","Hyundai","Kona","Limited","$29,895"
"2022","Hyundai","Kona","N","$35,495"
"2023","Hyundai","Kona","SE","$23,285"
"2023","Hyundai","Kona","SEL","$25,095"
"2023","Hyundai","Kona","N Line","$28,995"
"2023","Hyundai","Kona","Limited","$30,095"
"2023","Hyundai","Kona","N","$35,995"
"2023","Hyundai","Kona Electric","SE","$34,845"
"2023","Hyundai","Kona Electric","SEL","$38,595"
"2023","Hyundai","Kona Electric","Limited","$42,845"
"2023","Hyundai","Palisade","SE","$36,545"
"2023","Hyundai","Palisade","SEL","$39,545"
"2023","Hyundai","Palisade","XRT","$41,845"
"2023","Hyundai","Palisade","Limited","$48,095"
"2023","Hyundai","Palisade","Calligraphy","$50,495"
"2022","Hyundai","Santa Cruz","SE","$25,735"
"2022","Hyundai","Santa Cruz","SEL","$28,935"
"2022","Hyundai","Santa Cruz","SEL Premium","$37,425"
"2022","Hyundai","Santa Cruz","Limited","$41,465"
"2023","Hyundai","Santa Cruz","SE","$26,745"
"2023","Hyundai","Santa Cruz","SEL","$29,085"
"2023","Hyundai","Santa Cruz","NIGHT","$37,105"
"2023","Hyundai","Santa Cruz","SEL Premium","$38,645"
"2023","Hyundai","Santa Cruz","Limited","$41,615"
"2022","Hyundai","Santa Fe","SE","$28,495"
"2022","Hyundai","Santa Fe","SEL","$30,745"
"2022","Hyundai","Santa Fe","XRT","$34,045"
"2022","Hyundai","Santa Fe","Limited","$40,705"
"2022","Hyundai","Santa Fe","Calligraphy","$42,705"
"2022","Hyundai","Santa Fe","Hybrid Blue","$35,595"
"2022","Hyundai","Santa Fe","Hybrid SEL Premium","$39,655"
"2022","Hyundai","Santa Fe","Hybrid Limited","$42,005"
"2022","Hyundai","Santa Fe","Plug-In Hybrid SEL Convenience","$41,295"
"2022","Hyundai","Santa Fe","Plug-In Hybrid Limited","$47,305"
"2023","Hyundai","Santa Fe","SE","$29,495"
"2023","Hyundai","Santa Fe","SEL","$33,195"
"2023","Hyundai","Santa Fe","XRT","$34,995"
"2023","Hyundai","Santa Fe","Limited","$41,345"
"2023","Hyundai","Santa Fe","Calligraphy","$43,345"
"2022","Hyundai","Sonata","SE","$25,245"
"2022","Hyundai","Sonata","SEL","$27,345"
"2022","Hyundai","Sonata","SEL Plus","$32,545"
"2022","Hyundai","Sonata","N Line","$34,845"
"2022","Hyundai","Sonata","N Line Night Edition","$35,845"
"2022","Hyundai","Sonata","Limited","$35,495"
"2022","Hyundai","Sonata","Hybrid Blue","$28,445"
"2022","Hyundai","Sonata","Hybrid SEL","$31,195"
"2022","Hyundai","Sonata","Hybrid Limited","$36,795"
"2023","Hyundai","Sonata","SE","$26,045"
"2023","Hyundai","Sonata","SEL","$28,570"
"2023","Hyundai","Sonata","SEL Plus","$33,070"
"2023","Hyundai","Sonata","N Line","$35,420"
"2023","Hyundai","Sonata","Limited","$36,070"
"2023","Hyundai","Sonata","Hybrid Blue","$29,045"
"2023","Hyundai","Sonata","Hybrid SEL","$32,395"
"2023","Hyundai","Sonata","Hybrid Limited","$37,345"
"2022","Hyundai","Tucson","SE","$26,245"
"2022","Hyundai","Tucson","SEL","$28,395"
"2022","Hyundai","Tucson","N Line","$32,495"
"2022","Hyundai","Tucson","XRT","$33,145"
"2022","Hyundai","Tucson","Limited","$36,595"
"2022","Hyundai","Tucson","Hybrid Blue","$31,045"
"2022","Hyundai","Tucson","Hybrid SEL Convenience","$33,645"
"2022","Hyundai","Tucson","Hybrid Limited","$39,345"
"2022","Hyundai","Tucson","Plug-In Hybrid SEL","$36,695"
"2022","Hyundai","Tucson","Plug-In Hybrid Limited","$44,495"
"2023","Hyundai","Tucson","SE","$27,745"
"2023","Hyundai","Tucson","SEL","$29,345"
"2023","Hyundai","Tucson","N Line","$34,620"
"2023","Hyundai","Tucson","XRT","$34,570"
"2023","Hyundai","Tucson","Limited","$37,005"
"2023","Hyundai","Tucson","Hybrid Blue","$32,195"
"2023","Hyundai","Tucson","Hybrid SEL Convenience","$35,155"
"2023","Hyundai","Tucson","Hybrid Limited","$39,955"
"2023","Hyundai","Tucson","Plug-In Hybrid SEL","$38,345"
"2023","Hyundai","Tucson","Plug-In Hybrid Limited","$45,605"
"2022","Hyundai","Veloster","N","$33,595"
"2022","Hyundai","Venue","SE","$20,295"
"2022","Hyundai","Venue","SEL","$22,045"
"2022","Hyundai","Venue","Limited","$23,545"
"2022","INFINITI","Q50","LUXE","$43,125"
"2022","INFINITI","Q50","SENSORY","$48,825"
"2022","INFINITI","Q50","RED SPORT 400","$56,975"
"2023","INFINITI","Q50","LUXE","$43,675"
"2023","INFINITI","Q50","SENSORY","$49,375"
"2023","INFINITI","Q50","RED SPORT 400","$57,525"
"2022","INFINITI","Q60","PURE","$43,325"
"2022","INFINITI","Q60","LUXE","$51,875"
"2022","INFINITI","Q60","RED SPORT 400","$59,775"
"2022","INFINITI","QX50","PURE","$40,175"
"2022","INFINITI","QX50","LUXE","$43,525"
"2022","INFINITI","QX50","ESSENTIAL","$47,975"
"2022","INFINITI","QX50","SENSORY","$52,675"
"2022","INFINITI","QX50","AUTOGRAPH","$58,125"
"2022","INFINITI","QX55","LUXE","$47,525"
"2022","INFINITI","QX55","ESSENTIAL","$52,625"
"2022","INFINITI","QX55","SENSORY","$58,075"
"2023","INFINITI","QX55","LUXE","$50,275"
"2023","INFINITI","QX55","ESSENTIAL","$55,375"
"2023","INFINITI","QX55","SENSORY","$58,925"
"2022","INFINITI","QX60","PURE","$49,045"
"2022","INFINITI","QX60","LUXE","$55,095"
"2022","INFINITI","QX60","SENSORY","$58,545"
"2022","INFINITI","QX60","AUTOGRAPH","$62,545"
"2023","INFINITI","QX60","PURE","$50,395"
"2023","INFINITI","QX60","LUXE","$56,445"
"2023","INFINITI","QX60","SENSORY","$59,795"
"2023","INFINITI","QX60","AUTOGRAPH","$63,795"
"2022","INFINITI","QX80","LUXE","$73,645"
"2022","INFINITI","QX80","PREMIUM SELECT","$77,945"
"2022","INFINITI","QX80","SENSORY","$84,795"
"2022","Jaguar","E-PACE","Standard","$42,850"
"2022","Jaguar","E-PACE","SE","$47,950"
"2022","Jaguar","E-PACE","300 Sport","$52,050"
"2022","Jaguar","F-PACE","Standard","$52,050"
"2022","Jaguar","F-PACE","S","$55,150"
"2022","Jaguar","F-PACE","R-Dynamic S","$66,650"
"2022","Jaguar","F-PACE","SVR","$87,750"
"2023","Jaguar","F-PACE","Standard","$53,675"
"2023","Jaguar","F-PACE","S","$57,275"
"2023","Jaguar","F-PACE","R-Dynamic S","$66,075"
"2023","Jaguar","F-PACE","SVR","$90,775"
"2022","Jaguar","F-TYPE","Standard","$71,050"
"2022","Jaguar","F-TYPE","R-Dynamic","$81,050"
"2022","Jaguar","F-TYPE","R","$104,350"
"2023","Jaguar","F-TYPE","Standard","$74,675"
"2023","Jaguar","F-TYPE","R-Dynamic","$85,175"
"2023","Jaguar","F-TYPE","R","$109,775"
"2022","Jaguar","I-PACE","HSE","$71,050"
"2022","Jaguar","XF","S","$46,450"
"2022","Jaguar","XF","SE","$49,250"
"2022","Jaguar","XF","R-Dynamic SE","$52,150"
"2022","Jeep","Cherokee","Altitude","$31,590"
"2022","Jeep","Cherokee","X","$36,490"
"2022","Jeep","Cherokee","Latitude Lux","$36,490"
"2022","Jeep","Cherokee","Trailhawk","$39,140"
"2022","Jeep","Cherokee","Limited","$40,940"
"2022","Jeep","Compass","Sport","$28,380"
"2022","Jeep","Compass","Latitude","$30,930"
"2022","Jeep","Compass","Altitude","$32,575"
"2022","Jeep","Compass","Latitude Lux","$33,790"
"2022","Jeep","Compass","Trailhawk","$35,805"
"2022","Jeep","Compass","Limited","$35,590"
"2022","Jeep","Compass","High Altitude","$38,185"
"2022","Jeep","Compass","(RED) Edition","$37,190"
"2022","Jeep","Gladiator","Sport","$38,765"
"2022","Jeep","Gladiator","Willys Sport","$41,075"
"2022","Jeep","Gladiator","Sport S","$42,165"
"2022","Jeep","Gladiator","Altitude","$43,960"
"2022","Jeep","Gladiator","Willys","$45,060"
"2022","Jeep","Gladiator","Texas Trail","$45,310"
"2022","Jeep","Gladiator","Overland","$46,175"
"2022","Jeep","Gladiator","Rubicon","$50,705"
"2022","Jeep","Gladiator","Mojave","$50,705"
"2022","Jeep","Gladiator","High Altitude","$53,675"
"2023","Jeep","Gladiator","Sport","$38,970"
"2023","Jeep","Gladiator","Willys Sport","$41,280"
"2023","Jeep","Gladiator","Sport S","$42,370"
"2023","Jeep","Gladiator","Willys","$46,415"
"2023","Jeep","Gladiator","Texas Trail","$45,515"
"2023","Jeep","Gladiator","Freedom","$45,665"
"2023","Jeep","Gladiator","Overland","$48,175"
"2023","Jeep","Gladiator","Rubicon","$50,915"
"2023","Jeep","Gladiator","Mojave","$50,915"
"2023","Jeep","Gladiator","High Altitude","$55,675"
"2022","Jeep","Grand Cherokee","Laredo","$40,120"
"2022","Jeep","Grand Cherokee","Altitude","$45,225"
"2022","Jeep","Grand Cherokee","Limited","$46,440"
"2022","Jeep","Grand Cherokee","Trailhawk","$56,030"
"2022","Jeep","Grand Cherokee","Overland","$56,035"
"2022","Jeep","Grand Cherokee","Summit","$60,095"
"2022","Jeep","Grand Cherokee","Summit Reserve","$66,575"
"2022","Jeep","Grand Cherokee","4xe","$60,260"
"2022","Jeep","Grand Cherokee","Trailhawk 4xe","$65,455"
"2022","Jeep","Grand Cherokee","Overland 4xe","$69,225"
"2022","Jeep","Grand Cherokee","Summit 4xe","$72,990"
"2022","Jeep","Grand Cherokee","Summit Reserve 4xe","$77,470"
"2023","Jeep","Grand Cherokee","Laredo","$40,795"
"2023","Jeep","Grand Cherokee","Altitude","$45,900"
"2023","Jeep","Grand Cherokee","Limited","$47,615"
"2023","Jeep","Grand Cherokee","Overland","$57,705"
"2023","Jeep","Grand Cherokee","Summit","$61,470"
"2023","Jeep","Grand Cherokee","Summit Reserve","$67,950"
"2022","Jeep","Grand Cherokee WK","Laredo E","$38,575"
"2022","Jeep","Grand Cherokee WK","Laredo X","$42,275"
"2022","Jeep","Grand Cherokee WK","Limited","$44,425"
"2022","Jeep","Grand Wagoneer","Series I","$89,995"
"2022","Jeep","Grand Wagoneer","Series II","$99,995"
"2022","Jeep","Grand Wagoneer","Series II Obsidian","$105,490"
"2022","Jeep","Grand Wagoneer","Series III","$109,995"
"2022","Jeep","Renegade","Sport","$26,290"
"2022","Jeep","Renegade","Latitude","$30,740"
"2022","Jeep","Renegade","Altitude","$31,735"
"2022","Jeep","Renegade","(RED) Edition","$32,135"
"2022","Jeep","Renegade","Trailhawk","$32,540"
"2022","Jeep","Renegade","Limited","$32,740"
"2022","Jeep","Wagoneer","Series I","$60,995"
"2022","Jeep","Wagoneer","Series I Carbide","$66,490"
"2022","Jeep","Wagoneer","Series II","$70,995"
"2022","Jeep","Wagoneer","Series II Carbide","$75,190"
"2022","Jeep","Wagoneer","Series III","$75,995"
"2022","Jeep","Wagoneer","Series III Carbide","$80,190"
"2022","Jeep","Wrangler","Sport","$31,590"
"2022","Jeep","Wrangler","Willys Sport","$33,650"
"2022","Jeep","Wrangler","Sport S","$34,790"
"2022","Jeep","Wrangler","Willys","$37,645"
"2022","Jeep","Wrangler","Sport Altitude","$40,835"
"2022","Jeep","Wrangler","Sahara","$43,745"
"2022","Jeep","Wrangler","Rubicon","$43,595"
"2022","Jeep","Wrangler","Sahara Altitude","$47,340"
"2022","Jeep","Wrangler","High Tide","$47,535"
"2022","Jeep","Wrangler","High Altitude","$52,470"
"2022","Jeep","Wrangler","Rubicon 392","$81,190"
"2022","Jeep","Wrangler","Sahara 4xe","$56,190"
"2022","Jeep","Wrangler","Rubicon 4xe","$59,990"
"2022","Jeep","Wrangler","Sahara High Altitude 4xe","$61,765"
"2023","Jeep","Wrangler","Sport","$31,890"
"2023","Jeep","Wrangler","Willys Sport","$34,200"
"2023","Jeep","Wrangler","Sport S","$35,090"
"2023","Jeep","Wrangler","Willys","$38,485"
"2023","Jeep","Wrangler","Sport Altitude","$41,255"
"2023","Jeep","Wrangler","Sahara","$45,915"
"2023","Jeep","Wrangler","Rubicon","$43,695"
"2023","Jeep","Wrangler","Sahara Altitude","$49,810"
"2023","Jeep","Wrangler","High Altitude","$55,010"
"2023","Jeep","Wrangler","Rubicon 392","$81,590"
"2023","Jeep","Wrangler","Sahara 4xe","$56,360"
"2023","Jeep","Wrangler","Rubicon 4xe","$60,190"
"2023","Jeep","Wrangler","Sahara High Altitude 4xe","$62,135"
"2023","Kia","Carnival","LX","$34,235"
"2023","Kia","Carnival","LXS","$36,235"
"2023","Kia","Carnival","EX","$39,735"
"2023","Kia","Carnival","SX","$42,935"
"2023","Kia","Carnival","SX Prestige","$47,335"
"2022","Kia","EV6","Light","$42,695"
"2022","Kia","EV6","Wind","$48,795"
"2022","Kia","EV6","GT-Line","$52,995"
"2023","Kia","Forte","LX","$20,585"
"2023","Kia","Forte","LXS","$21,085"
"2023","Kia","Forte","GT-Line","$22,785"
"2023","Kia","Forte","GT","$25,285"
"2023","Kia","K5","LXS","$26,185"
"2023","Kia","K5","GT-Line","$27,585"
"2023","Kia","K5","EX","$30,085"
"2023","Kia","K5","GT","$32,585"
"2022","Kia","Niro","Hybrid LX","$25,985"
"2022","Kia","Niro","Hybrid LXS","$27,385"
"2022","Kia","Niro","Hybrid LXS SE","$28,885"
"2022","Kia","Niro","Hybrid Touring SE","$31,185"
"2022","Kia","Niro","Hybrid EX Premium","$33,285"
"2022","Kia","Niro","Plug-In Hybrid LXS","$30,885"
"2022","Kia","Niro","Plug-In Hybrid EX","$34,685"
"2022","Kia","Niro","Plug-In Hybrid EX Premium","$37,785"
"2022","Kia","Niro EV","S","$40,385"
"2022","Kia","Niro EV","EX","$41,285"
"2022","Kia","Niro EV","EX Premium","$45,945"
"2022","Kia","Rio","LX","$17,545"
"2022","Kia","Rio","S","$18,185"
"2023","Kia","Rio","LX","$17,645"
"2023","Kia","Rio","S","$18,285"
"2023","Kia","Seltos","LX","$24,135"
"2023","Kia","Seltos","S","$24,185"
"2023","Kia","Seltos","EX","$27,435"
"2023","Kia","Seltos","Nightfall","$28,335"
"2023","Kia","Seltos","SX","$29,635"
"2022","Kia","Sorento","LX","$30,885"
"2022","Kia","Sorento","S","$33,685"
"2022","Kia","Sorento","X-Line S","$35,685"
"2022","Kia","Sorento","Hybrid S","$35,385"
"2022","Kia","Sorento","EX","$36,785"
"2022","Kia","Sorento","X-Line EX","$40,485"
"2022","Kia","Sorento","Hybrid EX","$37,385"
"2022","Kia","Sorento","SX","$39,585"
"2022","Kia","Sorento","Plug-In Hybrid SX","$46,485"
"2022","Kia","Sorento","SX Prestige","$42,485"
"2022","Kia","Sorento","X-Line SX Prestige","$44,485"
"2022","Kia","Sorento","Plug-In Hybrid SX Prestige","$49,385"
"2023","Kia","Soul","LX","$21,085"
"2023","Kia","Soul","S","$23,585"
"2023","Kia","Soul","GT-Line","$24,685"
"2023","Kia","Soul","EX","$25,385"
"2023","Kia","Sportage","LX","$27,285"
"2023","Kia","Sportage","Hybrid LX","$28,585"
"2023","Kia","Sportage","EX","$29,285"
"2023","Kia","Sportage","Hybrid EX","$32,285"
"2023","Kia","Sportage","X-Line","$32,085"
"2023","Kia","Sportage","SX","$32,785"
"2023","Kia","Sportage","SX-Prestige","$34,785"
"2023","Kia","Sportage","Hybrid SX-Prestige","$37,485"
"2023","Kia","Sportage","X-Pro","$35,785"
"2023","Kia","Sportage","X-Pro Prestige","$38,085"
"2023","Kia","Sportage","Plug-In Hybrid X-Line","$39,785"
"2023","Kia","Sportage","Plug-In Hybrid X-Line Prestige","$44,285"
"2023","Kia","Stinger","GT-Line","$37,735"
"2023","Kia","Stinger","GT2","$52,935"
"2022","Kia","Telluride","LX","$34,725"
"2022","Kia","Telluride","S","$37,225"
"2022","Kia","Telluride","EX","$39,725"
"2022","Kia","Telluride","SX","$44,625"
"2022","Lexus","ES","ES 250","$42,100"
"2022","Lexus","ES","ES 250 F SPORT","$46,750"
"2022","Lexus","ES","ES 250 Luxury","$47,500"
"2022","Lexus","ES","ES 250 Ultra Luxury","$51,280"
"2022","Lexus","ES","ES 350","$42,100"
"2022","Lexus","ES","ES 350 F SPORT","$46,750"
"2022","Lexus","ES","ES 350 Luxury","$47,500"
"2022","Lexus","ES","ES 350 Ultra Luxury","$51,280"
"2022","Lexus","ES","ES 300h","$43,300"
"2022","Lexus","ES","ES 300h F SPORT","$46,850"
"2022","Lexus","ES","ES 300h Luxury","$48,700"
"2022","Lexus","ES","ES 300h Ultra Luxury","$52,480"
"2022","Lexus","GX","GX 460","$57,275"
"2022","Lexus","GX","GX 460 Premium","$58,610"
